objectid,site_name,alias_name,site_type,globalid,created_user,created_date,last_edited_user,last_edited_date,shape_Length,shape_Area
506,Archer Lane Allotments,,Allotments,{C9BC7424-EB3B-4FCD-8A2C-0E13123E71BE},,,,,1328.81645906427,35904.578213367
507,Plumbley Lane Allotments,,Allotments,{4DEFCB25-257A-4A52-B8B0-68F39B488BFD},,,,,513.385937714266,7124.39558698932
508,Wyming Brook Woodland, ,Woodland,{167396EF-BA18-45A7-95C5-34910701D5E3},,,,,9603.5236500213,534327.869287417
509,Totley Brook Open Space Woodland, ,Woodland,{404CC517-7818-4B6C-BC76-AAEFE296FE74},,,,,743.980470474976,9128.72479493891
510,Green Oak Recreation Ground,,Park,{961A9581-DA7A-4C0E-A16B-26D9E84C7CCA},,,,,823.719631634772,36468.6324526669
511,Lodge Lane Open Space,,Natural/Semi_Natural Green Space,{F132BF41-3BC7-413D-AF22-3C361D555EAB},,,,,1662.76256636242,82823.7179801985
512,Blackbrook Road Playing Fields,Spider Park,Playing Field,{9EDA27AC-63AF-4E98-887C-FDC8BB978F59},,,,,801.970368650145,38131.5775414486
513,Beauchief Gardens,,Garden,{1DC7F25A-3F2A-4CE5-A13A-80A2CC53C5A6},,,,,293.901110964736,4158.0021830947
514,Ecclesall Allotments,,Allotments,{BD2056D5-EFBD-4299-9866-EDA8B2FD68AA},,,,,171.617428764902,1791.39979255259
515,Ecclesall Woods,,Woodland,{E89D5736-70C9-4B8F-AAEE-BD071CCA138F},,,,,12975.8040542764,1409207.65338491
516,Endcliffe Park, ,Park,{12AF65E7-8203-472A-BDCD-E07E1FB1A650},,,,,2670.160710676,150486.518687255
517,Wyming Brook,,Moorland/Heathland,{ACA1A04B-B082-4136-9B83-F0CC61EEED78},,,,,8544.29126673322,656827.569017117
518,Bushey Wood,,Woodland,{9A240609-760A-4C51-8BD3-B0ADA446552B},,,,,478.121738248544,3913.18180070283
519,Carr Bank Wood,,Woodland,{F0C9EA2F-0169-4FB5-BCFC-7932119135FB},,,,,455.325749407509,5021.11618112825
520,Common Lane Open Space,,Open Space,{07578B7E-FF21-449C-99DB-5A6B1157B076},,,,,1111.63246298975,56999.7811867453
521,Clay Wood, ,Woodland,{2EE38282-7FB2-479E-B7AA-019EA2723649},,,,,547.670350660828,10536.0607014111
522,Crookes Marsh Lane Allotments,,Allotments,{8A3E7847-C631-4DCA-9264-BE8D6814FF76},,,,,535.459808068827,14992.5036853739
523,Lydgate Lane Open Space,,Open Space,{D7125FDB-B111-414F-A1EA-3384E39C4C0E},,,,,427.8517683233,8750.04908131394
524,Lydgate Lane Playground,,Playgrounds,{32ABFFEA-0546-42F4-996D-732AA11C0C3F},,,,,224.319316333501,2802.06027674446
525,Totley Bents Recreation Ground,,Playing Field,{1878C41A-A418-4BCD-9ACD-BE5E416C4FCC},,,,,558.631400147962,20587.5674442752
526,Highcliffe Road Allotments,,Allotments,{3A83E8FC-C262-49BF-93E6-108C9945AB34},,,,,724.559210612969,16331.4812491638
527,Roscoe Plantation Allotments,,Allotments,{DD988DBB-5A10-4EED-A5F9-1C417AAD5D13},,,,,1277.07787838864,48106.8878296291
528,Rivelin Glen 2,,Woodland,{E1D859D7-9906-480F-95B0-8EFEADB4EA99},,,,,2193.92187213433,21396.0641331293
529,Glen Cottages Allotments,,Allotments,{9ED19B99-08D7-4239-8962-9C7D4D557E15},,,,,104.290832658514,607.60790925033
530,Rodney Hill Allotments,,Allotments,{437B160C-8EF6-4DBF-A8A5-30EA8DDD4BDA},,,,,537.722900952139,14998.8111604963
531,Tofts Wood,Bolehill Road Wood,Woodland,{5E98F6A7-AB33-4817-9D48-4AD88B5CA230},,,,,496.552071078296,7703.78275812204
532,Whiteley Wood Allotments Wood, ,Woodland,{AD709A01-7DC1-4CE7-BE37-6BD1C0D29DE8},,,,,2401.43257225408,153355.542771841
533,Parkwood Springs South,,Park,{7AD3121E-691E-4BC2-BB08-06E42A3574D4},,,,,5645.40002458999,477610.344501192
534,Brightside Recreation Ground Playground,,Playgrounds,{FDDAA64F-8E7D-4A1B-B90E-648F527DF048},,,,,97.7521007458644,405.217552458327
535,Busk Meadow Park Playground,,Playgrounds,{B0E8B79F-40A1-4D7F-893A-76D7B45B8A4C},,,,,178.983765825501,1114.23470798689
536,Cardwell Drive Open Space Playground,,Playgrounds,{75C9B34C-444A-4831-9C3E-6F7D3A31223C},,,,,107.977974924855,611.36609720781
537,Carterhall Recreation Ground Playground 1,,Playgrounds,{EEF91ECB-8D98-4093-AA97-3A90C0876CEC},,,,,153.131130669067,1553.98851654898
538,Chancet Wood Open Space Playground,,Playgrounds,{987EC74F-9B0A-4216-9C89-16E3EF147A99},,,,,81.4807553976535,396.228123452321
539,Chapletown Park Playground,,Playgrounds,{56C7AFD2-E0FD-4E8C-8B31-EA1BC7F9F331},,,,,213.773794801636,2478.50111289426
540,Charlton Brook Playground,Griffiths Road Playground,Playgrounds,{8C944425-AFD8-4C1D-8C29-2F47AEEFEFC3},,,,,97.2939582716511,386.461451992618
541,Chelsea Park Playground,,Playgrounds,{11C7EB72-A333-423E-9A74-615DF163862F},,,,,143.058218360899,1450.58432858935
542,Colley Park Playground,,Playgrounds,{6FA20C41-83C1-4757-B3A6-78FDEDD47A43},,,,,278.628053855261,1749.64206727459
543,Bower Hill Wood, ,Woodland,{59E4FBEE-10C1-4D13-9278-C5455EEEA6FA},,,,,145.968022659268,1185.89350123971
544,Redmires Camp Wood, ,Woodland,{3BB89B19-4731-4871-BC45-38AA8925028C},,,,,2176.73544925342,181508.910347029
545,Redmires Playing Field,,Sports Site,{4D6B707E-F51B-4819-B11F-E91F47DF6367},,,,,1478.72725669463,70564.0489691215
546,Blackamoor Woodland, ,Woodland,{A05C8B41-BEA6-4394-8974-72FD15706765},,,,,10592.3336309462,767125.138423452
547,Blackamoor,,Moorland/Heathland,{F8A6A0A8-D7D7-4958-897A-6B70AE5A16B7},,,,,7835.48916396085,1811078.26523205
548,Concord Park Playground,,Playgrounds,{6C67F6B1-3219-46D1-ACCE-1657EDB62571},,,,,197.172999343425,2438.74048458887
549,Cookson Park Playground,,Playgrounds,{2CA73B1E-CFF2-42E6-BC07-1CF1E5B705A3},,,,,120.969650044473,766.51366836844
550,Coventry Road Playground,,Playgrounds,{E3544ACC-6DA7-4686-B428-C6B46D840864},,,,,51.6482992416191,157.524859984312
551,Crookes Valley Park Playground,,Playgrounds,{8BB97984-CF7E-4D4D-862F-3D1E990A5753},,,,,98.0806762914583,635.983433602078
552,Cross Lane Open Space Playground,,Playgrounds,{A97C028F-56FB-4954-AC2B-9C78DB6B8358},,,,,92.3879148567459,333.672944502672
553,Deep Pits Playground,,Playgrounds,{5D0382B3-A859-40A9-809A-F4CDC12EE4B6},,,,,596.894195983465,15491.9004846107
554,Deer Park Playground,,Playgrounds,{9FBDCD7E-90EC-4413-AEFB-7C8687571DC3},,,,,133.270939221538,723.313321224968
555,Heathlands,Ox Close Park,Open Space,{A5D46EE9-6960-4313-B3CD-9772030361BE},,,,,927.662930910246,21526.8304259965
556,Carterhall Recreation Ground Playground 2,,Playgrounds,{4D1399C5-AFDF-4A4D-9B6F-6F35924270A3},,,,,121.999802498845,878.858861886306
557,Middlewood Park Playground,,Playgrounds,{F5287A79-8D9E-49CC-8F96-3B5C0E385606},,,,,243.03995712168,2527.57243882496
558,High Street Open Space Playground,,Playgrounds,{4192070A-8364-4EC0-B74E-868EF6C54F37},,,,,73.6654041266853,377.559634164571
559,Mackenzie Crescent Playground,,Playgrounds,{83C3DF65-7AF5-4FB4-86BF-079F5C418653},,,,,83.5864658133803,433.586887751819
560,Mather Road Recreation Ground Playground,Mather Road Playing Fields Playground,Playgrounds,{FA5FC976-E78E-4260-A221-C9732E0676F0},,,,,143.528165591805,1207.11458721526
561,Meersbrook Park Playground,,Playgrounds,{FE96DB74-CEC7-487D-8B9A-DC06F1DC1C8C},,,,,197.474780308618,1856.75078468403
562,Millhouses Park Playground,,Playgrounds,{CF086E76-B68F-4361-B20A-AB011A7E5CFE},,,,,287.295592127219,3044.85444897257
563,Mount Pleasant Park Playground,,Playgrounds,{ABB3563B-051E-4B2B-A6CF-BD9C7DC0357F},,,,,143.492453334235,1085.20361406725
564,Nottingham Street Recreation Ground Playground,,Playgrounds,{54CA0DAC-3605-47CB-B433-89DD8F269F07},,,,,187.168729057952,1204.16213052395
565,Owlthorpe Grove Playground,,Playgrounds,{3788BC99-E4C7-444F-BAFA-824E78DD4A22},,,,,57.0846831809958,213.955675229596
566,Oxley Park Playground,,Playgrounds,{C54F6299-AB90-4608-843F-AFCD1D75817A},,,,,32.9343475799314,67.709596998677
567,Norfolk Park Junior Playground,,Playgrounds,{D4B5782D-44FE-4298-9D9C-521AB0C2EDA7},,,,,156.830760106748,1503.37809413008
568,Francis Fields Allotments,,Allotments,{F248D078-731F-48FD-8E4D-71257BC70716},,,,,394.467361484966,6591.5792530998
569,Norfolk Park Toddler Playground,,Playgrounds,{181B9C3A-9EFE-4815-99CD-6B5EC49B6006},,,,,134.814907833783,1218.12090189204
570,Phillimore Park Playground,,Playgrounds,{2785CBD3-2D78-4F31-B00A-BB8635972804},,,,,159.058784756621,1177.02010106655
571,Foxhill Recreation Ground Playground,,Playgrounds,{0F8E3388-F622-41CA-8949-B0B10D508455},,,,,218.131956147768,2617.54338962402
572,Studfield Quarry,,Open Space,{98F02F4A-7984-4A61-B549-B983FB1DA128},,,,,1167.74762285891,29590.6041512152
573,Oxley Park Allotments,,Allotments,{21BCB5B2-8CF6-4206-A03E-81DC813AA4A1},,,,,162.165292883898,1645.16294649096
574,Pen Nook Open Space,,Open Space,{D4F5FA0B-C8D1-4536-B9B2-04802BC1D306},,,,,358.366174126496,5092.34781213397
575,Popular Avenue Open Space ,,Open Space,{29BC3071-E5D1-4BF9-856F-585C02019995},,,,,587.607233729705,15557.9148085836
576,Cross Lane Open Space,,Open Space,{ABDCF78A-BAD6-446A-AEF4-D18006F94ADB},,,,,526.349693999408,12832.8021431106
577,Damasel Lane, ,Open Space,{59CD8C52-A660-461A-9A21-B5019708C292},,,,,127.263103256257,349.711556727935
578,East/West Crescent,,Open Space,{248BC9E5-8C70-4BFB-BD0D-B53619F44B52},,,,,290.281322759875,3802.82652212041
579,Ecclesfield Cemetery,,Closed_Churchyard,{55C2846D-B4B4-4EC4-9A50-D0222A0359A8},,,,,698.457924193068,16500.8055079766
580,Ecclesfield Park, ,Park,{E73BE67C-1E1F-4CE7-8814-68F358AB105C},,,,,2031.91098092394,114747.703749692
581,Archer Gate Open Space,,Open Space,{1894C087-3851-49A8-A9BE-95E41C21A3F2},,,,,594.945592423479,15651.4356536502
582,Colley Park Wood, ,Woodland,{B791F946-FE7E-4EE0-941D-18EC6BCD08B8},,,,,532.641296194751,7428.10411786777
583,Fox Glen Recreation Ground/Wood Royd, ,Park/Woodland,{10AD9E2F-E2AE-4A74-AE43-6514615A75E1},,,,,1414.91915448718,32377.8434289244
584,West Wood, ,Woodland,{59AE2D52-177C-4F94-8DA0-BA4AA209C095},,,,,2047.88773988409,115661.191623748
585,Glen Howe Park Woodland, ,Woodland,{095A1E4A-0DC0-404A-A2EB-2617835590DD},,,,,1585.29740922246,70333.0070956233
586,Forge Hill,,Open Space,{91A5D806-57C8-4CED-B0F3-F8962834DEDE},,,,,135.074833735522,694.444957541974
587,Sycamore Park,,Park,{48E47A9F-21F9-4F78-B16C-1976146C61D5},,,,,677.031887760351,14445.249521754
588,The Rookery,Town End Lane,Open Space,{8FE1298B-010C-46E1-8D4D-1403DECCB6AC},,,,,409.909281042856,5480.34516000092
589,Thorncliffe Recreation Ground, ,Park,{76E1EAC9-D945-46F4-8B57-F873164E8936},,,,,1397.13424598748,81253.7858025342
590,Fox Glen Recreation Ground Playground,,Playgrounds,{6BF61BF1-FA4C-4942-B8D4-57F56D59F259},,,,,159.385300801549,1540.64277482763
591,Townend Common Recycling Centre,,N/A,{C22B0D2D-D186-4526-8AA9-E13CD1BECFBB},,,,,303.775932022953,4329.5848860651
592,Thorpe Hesley Wood,,Woodland,{15636F8E-BA1D-470C-8F45-9A7BFD27E2B9},,,,,499.839983509122,15026.6773814449
593,Warren Recreation Ground,,Open Space,{CA047956-E210-405F-B81A-852F9FF2E1B2},,,,,392.667666746175,9190.7255645645
594,Forge Dam,,Park,{4FBA0104-3903-40C8-A994-440233E3D6FE},,,,,2082.82173518707,92497.9880430794
595,Bents Green Playing Field,,Sports Site,{C1EDF954-D798-44B9-87C3-20B420056F18},,,,,1121.13482000473,52649.5051893629
596,Lydgate Green,,Open Space,{26BE0487-7E98-4C66-9E2F-58ECC2951BBA},,,,,377.923088955428,3955.05340234991
597,Alms Hill Field,,Open Space,{5AA3F789-EC2E-409B-908B-C230640E211F},,,,,184.964450890752,2017.83860697116
598,Whinfell Quarry Gardens,,Garden,{68E8B2DC-3EF1-4921-B53C-12854F6C0684},,,,,416.371512135132,8786.02087811381
599,Whirlow Brook Park,,Park,{ECCA7F6A-A1A3-4E94-8DE2-57828B5BE5A1},,,,,1534.8579160469,47594.4664995553
600,Oaking Bank & Copham,Rocher End Plantation,Woodland,{A3D7DC80-FDB3-45E8-B86E-82B1E6F6A6CD},,,,,2219.9165129391,176251.946751771
601,More Hall Dam Wood, ,Woodland,{66CD80B7-6101-4BF7-9E4F-FDA14F351BE8},,,,,1044.2239758275,21754.0112706445
602,Raynor Clough, ,Woodland,{1D35E386-5676-40D1-9DE6-B90AB82E864F},,,,,1668.205858121,71273.4954480845
603,Coleridge Road Recreation Ground,,Playing Field,{725DA8A9-7268-40BB-823E-25CBFCD40C6A},,,,,531.549457504936,17350.626139277
604,Lee Lane Wood, ,Woodland,{4F7FA2BA-BBD6-4205-9A9F-FDC57CE007A6},,,,,1530.82011802905,118445.907523944
605,Wheata Woods, ,Woodland,{672A6C95-BDFE-4E20-A0AA-F4C369E84CE0},,,,,9071.20973147037,550648.85921924
606,Totley Brook Open Space,,Open Space,{6546B466-61D1-45B8-95E6-82F306FCD890},,,,,1026.28460808028,27299.9216060206
607,Dore Churchyard,,Closed_Churchyard,{7443BB7E-E850-4B99-BF0B-7BAF483D6A48},,,,,300.760345275178,5869.69319957609
608,Weetwood Gardens,,Open Space,{3C4FB151-A5D0-4DAE-B562-2F8E9135084A},,,,,318.052795070523,4192.67177093402
609,Castle Dyke Playing Field,,Sports Site,{90A1DD27-3AAF-4F7C-9511-2AFF86FE7948},,,,,1736.89437758405,116969.47402222
610,Whirlow Bridge,,Open Space,{5F2FCC7C-91FA-41B6-9B26-EBE6357E269A},,,,,264.431597391276,3963.47137499602
611,Dore Village Green,,Open Space,{A967EE0F-D010-40F7-BBB1-16F7FF1DF578},,,,,170.74545256571,1372.52650308068
612,Millhouses Park,,,{89C3590B-ED40-48B1-AF53-F9DA10F40BFD},,,,,2889.8265343454,134052.887906027
613,Hutcliffe Cemetery,,Active Cemetary,{954495E9-B3E7-45CB-89FA-823E3C468614},,,,,2546.12713916302,255343.704878687
614,"St Mary's Church, Handsworth",,Closed_Churchyard,{262AC0E1-61A4-4DA2-9CC5-D36CA597AB78},,,,,239.187245430636,3070.14088099987
615,Blackburn Meadows,,Open Space,{448C5309-2680-4147-BF3B-360F88010C88},,,,,1669.73779910624,136070.634120038
616,Alms Hill Drive,,Open Space,{54945A7D-2743-4B3B-A34F-1227E35B9187},,,,,52.1885957765464,169.718571932054
617,Warminster Road Allotments,,Allotments,{B278043D-D94B-470B-A6EF-187612689774},,,,,126.756583738395,933.105253897856
618,KIngs Coppice Open Space,,Open Space,{E792B07D-D191-4675-90FF-E0D6652A63C3},,,,,141.679174509257,1168.68864751484
619,St Thomas' Church,,Closed_Churchyard,{1C1607AA-64B9-4215-8906-962F67FBAD7F},,,,,314.900254256215,6204.16001658225
620,Endcliffe Park Playground,,Playgrounds,{F04CAB63-A061-4CAC-9BF7-7A1F592D0C9D},,,,,176.151611727749,1592.27252185285
621,Firth Park Playground,,Playgrounds,{F1619213-9403-498C-84DF-5683F2166B9F},,,,,151.662510479184,1413.852254099
622,Forge Dam Playground,,Playgrounds,{3D1C2706-E31C-4BBC-974A-2A5EA704F5C0},,,,,118.582160294783,665.626182382198
623,Frecheville Pond Community Centre Playground,,Playgrounds,{1010A713-0C76-44D2-89B4-A9D7DA72FD41},,,,,104.679055305548,600.810652607606
624,Richmond Heights,Stradbroke College,Open Space,{6125743B-F8BC-42A8-956E-5765BE4FE3A2},,,,,1823.45194163739,91393.224694076
625,Abbeyfield Park Playground,,Playgrounds,{B2853CD7-B1BF-465C-B0AD-5137E064F7D3},,,,,92.3232507067472,506.337600735544
626,Batemoor Road Open Space Playground,,Playgrounds,{BD4B3C37-4E08-4945-98B6-1E8B9119E0AD},,,,,144.572603756285,1468.41770678608
627,Beaverhill Recreation Ground Playground,,Playgrounds,{AF77FFC5-72AD-48CE-8260-0B83A618FC3A},,,,,250.835829185218,3169.5642511911
628,Birley Spa Lane Playground,,Playgrounds,{0A1E531E-FF7E-4A65-BA5C-EC904C9FC89A},,,,,70.1146039716594,277.963077552668
629,Blackbrook Road Playground,,Playgrounds,{6DBC589B-CFF4-4DDE-8304-5DAEE77A46A2},,,,,143.41237120265,1257.51284883141
630,Bole Hill Recreation Ground Playground,,Playgrounds,{D831F150-7F8E-4D10-A193-ACD735F4E863},,,,,175.476075155443,1166.90786717131
631,Bridle Stile Playground,,Playgrounds,{1FC8F77C-C670-4D79-8009-3C94283B8342},,,,,114.896023888079,801.670795391366
632,Parson Cross Park Playground,,Playgrounds,{A759D8E0-CF81-4739-A32E-EF7540043D64},,,,,216.338801150734,2777.37200148415
633,Pen Nook Playground,,Playgrounds,{BB58AB82-8359-4DAE-A766-E6E04C6E8E75},,,,,96.1110677136867,656.343182006771
634,"Ponderosa, Martin Street Playground",,Playgrounds,{E764D8CE-D1A7-457D-814C-AE91D56FC122},,,,,155.025055344869,1558.21407469707
635,Ponderosa Playground,,Playgrounds,{3FC2C630-6106-4BDF-8748-9C8FA9477FC6},,,,,145.562288781622,958.941148135063
636,Richmond Park Playground,,Playgrounds,{88AF4B69-2341-4D69-8E98-08A344C7612D},,,,,173.872146088074,1640.09971441112
637,Rivelin Valley Park Playground,,Playgrounds,{9F87BC6C-C69D-43BA-B180-8C7A03709358},,,,,132.662895050555,1052.00642334703
638,Rolling Acres Playground,Hartland Avenue Playground,Playgrounds,{8838EB6B-089E-49BD-AB8F-8DFB6BA6FAB3},,,,,141.155432993121,1169.61546288223
639,Rundle Road Playground,,Playgrounds,{12736362-474B-436C-BA42-9E89F5877133},,,,,87.6504538129751,475.505926282389
640,Ruskin Park Playground,,Playgrounds,{FE8DA44F-F107-4F3D-A859-992B1026022D},,,,,230.091652344013,2211.76187090248
641,Townend Common Wood,,Woodland,{06085DE0-A06F-44A8-A2B7-75E75E2D42FC},,,,,796.349413284743,14012.9575682345
642,Sevenairs Playground,Skelton Lane Playground,Playgrounds,{3138B552-07D6-4C7F-90AA-2CB6653030B8},,,,,141.834529560761,1192.28722506502
643,Stannington Park Playground,,Playgrounds,{648030AA-FC4E-47E7-91D4-44DC24342891},,,,,188.499515364704,2108.16710052168
644,Worrall Recreation Ground Playground,,Playgrounds,{1A0BD3B1-4C58-4B47-8336-CFA4492CE097},,,,,121.24984435919,421.423234128066
645,Wolfe Road Open Space Playground,,Playgrounds,{910B7F3B-12B6-4873-81FF-E9AE02738A04},,,,,141.402762930891,935.397791370409
646,Wincobank Lane Playground,,Playgrounds,{06DFAA9D-D0E0-41E0-822C-0F5FA98E7049},,,,,59.6912859152373,188.336027861465
647,Wharncliffe Avenue Playground,,Playgrounds,{AEAFF282-892C-4CB5-810A-D41EB2AEBC7B},,,,,99.563834307652,572.657675355965
648,Warren Recreation Ground Playground,,Playgrounds,{9A463F58-75A2-41FB-9541-E36BA6C145D8},,,,,125.831570790906,912.059423783118
649,Tinsley Recreation Ground Playground,,Playgrounds,{9D5E4615-3C0D-4F49-A1E9-2EFC191C7C85},,,,,134.516035403955,1156.95707540059
650,Thorpe Hesley Recreation Ground Playground,,Playgrounds,{F195CD16-BDC3-4F9B-8FC7-C373D9E9EAC3},,,,,96.3270486120077,569.902479677249
651,The Rookery Playground,,Playgrounds,{41B0FE4F-C230-4D55-B1CC-D34DD20CCC39},,,,,59.6902020127228,209.220909564188
652,Sycamore Park Playground,,Playgrounds,{2AF97F0A-3A29-4879-B956-A3285509C40A},,,,,110.650469475173,884.86368082797
653,Archer Gate Open Space Playground,,Playgrounds,{85D550F0-CE83-4FA9-B3F1-9580C12AA5D5},,,,,123.042710922246,862.040525687223
654,Headford Gardens Playground,,Playgrounds,{FAE09129-F788-4979-9D76-8C75D3FFDDE7},,,,,45.6740152270505,115.963396814961
655,Beighton Miners Welfare,,Playing Field,{A429A5AB-DA2B-4320-9FD2-3D47FDD9FC2D},,,,,889.866989090896,39284.7389910002
656,Sandringham Place Playground,Lodge Moor Hospital Playground,Playgrounds,{CF5B6429-8E30-459C-ADE1-3B9095EB50A9},,,,,119.850768081162,871.570842780138
657,Broadfield Road Playground,,Playgrounds,{2CF75027-AC97-4DC7-9416-DF76C335AC8E},,,,,116.99253829628,656.653571621429
658,Longley Park Playground,,Playgrounds,{D9E6F327-340C-49FC-90D4-4351745EC230},,,,,232.272820552793,1602.62581684359
659,Grenoside Green,,Open Space,{45F7E9F7-251A-444B-9BD4-F87EC622AC7A},,,,,157.464788194868,898.441321736341
660,Christ Church Pitsmoor,,Closed_Churchyard,{AA2D3590-686D-474C-8FDC-3F6BA1F68292},,,,,317.394271838497,1508.60564660846
661,Normanton Spring Wood,,Woodland,{BDE1D50F-DE76-4128-9BA5-CDFF810B2BD4},,,,,2054.93686288671,139430.863211644
662,Poynton Wood, ,Woodland,{CE22E1BA-AD09-4F56-A0C7-86F99BD3B765},,,,,1785.02801094437,44209.2416279103
663,Bramall Lane,Bramall Lane,Open Space,{55C3701F-25F7-4E22-A6FB-98E9EBAFF8E9},,,,,363.943630408208,2486.72630533235
664,Asline Road ,,Open Space,{E21F2CAD-D5B5-460C-9810-F0D6CD692A30},,,,,127.328662549635,686.791400552198
665,General Cemetery ,,Closed_Churchyard,{BE75636D-B476-4980-A650-FCB62A96CFE0},,,,,1140.58371454168,55480.1505647341
666,Broadfield Rd/Abbeydale Road,,Open Space,{B65CD5A8-5E67-418F-BA5D-1D546A282D77},,,,,158.916147345558,1299.53619002633
667,Newton Memorial Hall Garden,,Garden,{F5C1AAA7-D4E5-458B-AF95-4A39AA97F514},,,,,115.941841858994,756.483192734418
668,Carbrook Ravine,,Open Space,{E1623CDA-5BE5-4AC7-A494-C8C3EA8F15FA},,,,,1034.27445031565,11953.2382287385
669,Wardsend Cemetary,,Closed_Churchyard,{46BCB81C-37D7-4DD5-AC7B-FC7E2F06B3C6},,,,,967.722960722092,33767.862062794
670,Pismire Hill,Bellhouse Road,Playing Field,{65E4BBCA-7BC4-4AFA-A3EC-A454C911D393},,,,,630.556029099334,16442.24031503
